plateno,geofence_name,first_timestamp,last_timestamp,time_duration_at_geofence,time_next
KVU104,FDC - CDO,2021-01-07 00:07:11,2021-01-07 07:12:00,25489s (~7.08 hours),-25489s (~-7.08 hours)
KVU104,Gaisano Citi Super Mall - Bulua,2021-01-07 00:07:11,2021-01-07 07:12:00,25489s (~7.08 hours),-25465s (~-7.07 hours)
KVU104,PH Cagayan De Oro Fac FG - Source,2021-01-07 00:07:35,2021-01-07 07:11:24,25429s (~7.06 hours),-25415s (~-7.06 hours)
KVU104,PH Cagayan De Oro Fac FG - Destination,2021-01-07 00:07:49,2021-01-07 07:11:10,25401s (~7.06 hours),5103s (~1.42 hours)
KAD4602,Save More - Capistrano,2021-01-07 00:43:46,2021-01-07 03:21:38,9472s (~2.63 hours),561s (~9.35 minutes)
ABK4138,Save More - Kauswagan,2021-01-07 01:04:47,2021-01-07 05:14:51,15004s (~4.17 hours),-14987s (~-4.16 hours)
ABK4138,Save More - Kauswagan Depot,2021-01-07 01:05:04,2021-01-07 05:14:51,14987s (~4.16 hours),80670s (~22.41 hours)
JM3012,PH Cofipack - Destination,2021-01-07 02:36:48,2021-01-07 03:08:01,1873s (~31.22 minutes),-1873s (~-31.22 minutes)
JM3012,PH Cofipack - Source,2021-01-07 02:36:48,2021-01-07 03:08:01,1873s (~31.22 minutes),7926s (~2.2 hours)
KAD4602,Interpace Corporation -Carmen,2021-01-07 03:30:59,2021-01-07 03:36:15,316s (~5.27 minutes),43969s (~12.21 hours)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-07 03:41:37,2021-01-07 04:59:37,4680s (~1.3 hours),720s (~12 minutes)
JM0314,PSACC - Dadiangas CY 1,2021-01-07 03:54:22,2021-01-07 05:11:50,4648s (~1.29 hours),-4270s (~-1.19 hours)
JM0314,FDC - General Santos,2021-01-07 04:00:40,2021-01-07 15:27:32,41212s (~11.45 hours),-25484s (~-7.08 hours)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-07 05:11:37,2021-01-07 07:07:30,6953s (~1.93 hours),697s (~11.62 minutes)
1301091079,IMC - NBS/NDC,2021-01-07 05:11:51,2021-01-07 11:48:59,23828s (~6.62 hours),-23748s (~-6.6 hours)
130102,IMC - NBS/NDC,2021-01-07 05:12:22,2021-01-07 11:13:43,21681s (~6.02 hours),-21593s (~-6 hours)
1301091079,PH Meycauayan Grocery - Destination,2021-01-07 05:13:11,2021-01-07 11:48:59,23748s (~6.6 hours),-23734s (~-6.59 hours)
1301091079,PH Meycauayan Grocery - Source,2021-01-07 05:13:25,2021-01-07 11:48:59,23734s (~6.59 hours),1778s (~29.63 minutes)
130102,PH Meycauayan Grocery - Destination,2021-01-07 05:13:50,2021-01-07 11:13:17,21567s (~5.99 hours),-21551s (~-5.99 hours)
130102,PH Meycauayan Grocery - Source,2021-01-07 05:14:06,2021-01-07 11:12:31,21505s (~5.97 hours),2137s (~35.62 minutes)
JM3012,PH Cofipack - Source,2021-01-07 05:20:07,2021-01-07 05:45:17,1510s (~25.17 minutes),-1482s (~-24.7 minutes)
JM3012,PH Cofipack - Destination,2021-01-07 05:20:35,2021-01-07 05:45:17,1482s (~24.7 minutes),69339s (~19.26 hours)
ZF7596,PH Cagayan Grocery - Destination,2021-01-07 06:18:22,2021-01-07 10:38:31,15609s (~4.34 hours),-15609s (~-4.34 hours)
ZF7596,PH Cagayan Grocery - Source,2021-01-07 06:18:22,2021-01-07 10:38:28,15606s (~4.34 hours),89496s (~1.04 days)
RJK963,Unipace - Cagayan De Oro,2021-01-07 06:19:44,2021-01-07 08:59:44,9600s (~2.67 hours),29172s (~8.1 hours)
JM0535,PH Bacolod - Mansilingan DC - Source,2021-01-07 07:19:07,2021-01-07 07:45:34,1587s (~26.45 minutes),-1585s (~-26.42 minutes)
JM0535,PH Bacolod - Mansilingan DC - Destination,2021-01-07 07:19:09,2021-01-07 07:45:34,1585s (~26.42 minutes),76466s (~21.24 hours)
JM0314,PSACC - Dadiangas CY 1,2021-01-07 08:22:48,2021-01-07 22:39:33,51405s (~14.28 hours),-25561s (~-7.1 hours)
KVU104,PH Cagayan Grocery - Destination,2021-01-07 08:36:13,2021-01-07 08:45:56,583s (~9.72 minutes),-583s (~-9.72 minutes)
KVU104,PH Cagayan Grocery - Source,2021-01-07 08:36:13,2021-01-07 08:43:29,436s (~7.27 minutes),41494s (~11.53 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-07 09:11:50,2021-01-07 09:21:23,573s (~9.55 minutes),-453s (~-7.55 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-07 09:13:50,2021-01-07 14:59:09,20719s (~5.76 hours),58055s (~16.13 hours)
RLE353,PH Cagayan Grocery - Destination,2021-01-07 09:43:41,2021-01-08 01:47:15,57814s (~16.06 hours),-57814s (~-16.06 hours)
RLE353,PH Cagayan Grocery - Source,2021-01-07 09:43:41,2021-01-08 01:47:14,57813s (~16.06 hours),35312s (~9.81 hours)
130102,"PH RM Foods, Inc. - Destination",2021-01-07 11:48:08,2021-01-07 14:15:17,8829s (~2.45 hours),-8829s (~-2.45 hours)
130102,"PH RM Foods, Inc. - Source",2021-01-07 11:48:08,2021-01-07 14:15:17,8829s (~2.45 hours),140477s (~1.63 days)
1301091079,"PH RM Foods, Inc. - Destination",2021-01-07 12:18:37,2021-01-07 15:11:30,10373s (~2.88 hours),-10373s (~-2.88 hours)
1301091079,"PH RM Foods, Inc. - Source",2021-01-07 12:18:37,2021-01-07 15:11:30,10373s (~2.88 hours),13002s (~3.61 hours)
KAD4601,PH Cagayan Grocery - Destination,2021-01-07 14:13:31,2021-01-07 21:36:53,26602s (~7.39 hours),-26602s (~-7.39 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-07 14:13:31,2021-01-07 21:36:53,26602s (~7.39 hours),10427s (~2.9 hours)
JM0314,FDC - General Santos,2021-01-07 15:33:32,2021-01-07 17:57:35,8643s (~2.4 hours),300s (~5 minutes)
KAD4602,PH Cagayan Grocery - Destination,2021-01-07 15:49:04,2021-01-07 23:05:55,26211s (~7.28 hours),-26196s (~-7.28 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-07 15:49:19,2021-01-07 23:05:55,26196s (~7.28 hours),5911s (~1.64 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-07 17:05:56,2021-01-08 03:40:51,38095s (~10.58 hours),-38087s (~-10.58 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-07 17:06:04,2021-01-08 03:40:51,38087s (~10.58 hours),4922s (~1.37 hours)
JM0314,FDC - General Santos,2021-01-07 18:02:35,2021-01-07 22:38:33,16558s (~4.6 hours),231s (~3.85 minutes)
1301091079,PH Batino Grocery - Destination,2021-01-07 18:48:12,2021-01-08 00:57:42,22170s (~6.16 hours),-22170s (~-6.16 hours)
1301091079,PH Batino Grocery - Source,2021-01-07 18:48:12,2021-01-08 00:50:48,21756s (~6.04 hours),98495s (~1.14 days)
KVU104,PH Cagayan Grocery - Destination,2021-01-07 20:15:03,2021-01-08 02:41:02,23159s (~6.43 hours),-23144s (~-6.43 hours)
KVU104,PH Cagayan Grocery - Source,2021-01-07 20:15:18,2021-01-08 02:41:02,23144s (~6.43 hours),83516s (~23.2 hours)
JM0314,LORENZO CY - GENSAN,2021-01-07 22:42:24,2021-01-08 01:37:09,10485s (~2.91 hours),-10485s (~-2.91 hours)
JM0314,PSACC - Dadiangas CY 2,2021-01-07 22:42:24,2021-01-08 01:37:09,10485s (~2.91 hours),5727s (~1.59 hours)
KAD4601,Robinson's Supermarket - Gusa,2021-01-08 00:30:40,2021-01-08 04:38:48,14888s (~4.14 hours),1585s (~26.42 minutes)
ACN4785,PH Mandaue Grocery - Destination,2021-01-08 00:42:45,2021-01-08 06:50:10,22045s (~6.12 hours),-22045s (~-6.12 hours)
ACN4785,PH Mandaue Grocery - Source,2021-01-08 00:42:45,2021-01-08 06:50:10,22045s (~6.12 hours),56488s (~15.69 hours)
KAD4602,Interpace Corporation -Carmen,2021-01-08 00:44:26,2021-01-08 03:15:22,9056s (~2.52 hours),13538s (~3.76 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-08 00:48:16,2021-01-08 02:53:30,7514s (~2.09 hours),658s (~10.97 minutes)
JM3012,PH Cofipack - Destination,2021-01-08 01:00:56,2021-01-08 01:44:11,2595s (~43.25 minutes),-2595s (~-43.25 minutes)
JM3012,PH Cofipack - Source,2021-01-08 01:00:56,2021-01-08 01:44:11,2595s (~43.25 minutes),24928s (~6.92 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 02:09:36,2021-01-08 02:57:57,2901s (~48.35 minutes),-2901s (~-48.35 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 02:09:36,2021-01-08 02:57:57,2901s (~48.35 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 03:02:57,2021-01-08 03:27:57,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 03:02:57,2021-01-08 03:27:57,1500s (~25 minutes),300s (~5 minutes)
NCE1173,PH Bacolod - Mansilingan DC - Source,2021-01-08 03:04:28,2021-01-08 03:59:53,3325s (~55.42 minutes),-3323s (~-55.38 minutes)
NCE1173,PH Bacolod - Mansilingan DC - Destination,2021-01-08 03:04:30,2021-01-08 04:06:45,3735s (~1.04 hours),8743s (~2.43 hours)
JM0314,PSACC - Dadiangas CY 1,2021-01-08 03:12:36,2021-01-08 06:55:10,13354s (~3.71 hours),-13271s (~-3.69 hours)
JM0314,FDC - General Santos,2021-01-08 03:13:59,2021-01-08 03:26:01,722s (~12.03 minutes),300s (~5 minutes)
JM0314,FDC - General Santos,2021-01-08 03:31:01,2021-01-08 03:52:01,1260s (~21 minutes),2280s (~38 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 03:32:57,2021-01-08 03:57:57,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 03:32:57,2021-01-08 03:57:57,1500s (~25 minutes),300s (~5 minutes)
ABK4138,PH Cagayan Grocery - Destination,2021-01-08 03:39:21,2021-01-08 07:25:19,13558s (~3.77 hours),-13377s (~-3.72 hours)
ABK4138,PH Cagayan Grocery - Source,2021-01-08 03:42:22,2021-01-08 07:25:19,13377s (~3.72 hours),60776s (~16.88 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 04:02:57,2021-01-08 04:27:57,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 04:02:57,2021-01-08 04:27:57,1500s (~25 minutes),300s (~5 minutes)
JM0314,FDC - General Santos,2021-01-08 04:30:01,2021-01-08 06:55:10,8709s (~2.42 hours),143238s (~1.66 days)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 04:32:57,2021-01-08 04:57:57,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 04:32:57,2021-01-08 04:57:57,1500s (~25 minutes),301s (~5.02 minutes)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-08 05:00:00,2021-01-08 06:50:39,6639s (~1.84 hours),841s (~14.02 minutes)
RJK963,Fivel Food Service - Palma,2021-01-08 05:02:53,2021-01-08 06:22:39,4786s (~1.33 hours),-4758s (~-1.32 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 05:02:58,2021-01-08 05:27:57,1499s (~24.98 minutes),-1499s (~-24.98 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 05:02:58,2021-01-08 05:27:57,1499s (~24.98 minutes),300s (~5 minutes)
RJK963,Fivel Food Service - Neptune,2021-01-08 05:03:21,2021-01-08 06:22:39,4758s (~1.32 hours),-4758s (~-1.32 hours)
RJK963,Fivel Food Service - Pacana,2021-01-08 05:03:21,2021-01-08 06:22:03,4722s (~1.31 hours),-4722s (~-1.31 hours)
RJK963,Fivel Food Service - Tiano,2021-01-08 05:03:21,2021-01-08 06:22:03,4722s (~1.31 hours),53328s (~14.81 hours)
KAD4601,PH Cagayan Grocery - Destination,2021-01-08 05:05:13,2021-01-08 06:59:45,6872s (~1.91 hours),-6872s (~-1.91 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-08 05:05:13,2021-01-08 06:59:45,6872s (~1.91 hours),22890s (~6.36 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-08 05:32:57,2021-01-08 05:39:40,403s (~6.72 minutes),-403s (~-6.72 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-08 05:32:57,2021-01-08 05:39:40,403s (~6.72 minutes),4927s (~1.37 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-08 06:32:28,2021-01-08 09:05:53,9205s (~2.56 hours),442s (~7.37 minutes)
ADC4769,PH Cofipack - Destination,2021-01-08 06:42:38,2021-01-08 06:48:07,329s (~5.48 minutes),-329s (~-5.48 minutes)
ADC4769,PH Cofipack - Source,2021-01-08 06:42:38,2021-01-08 06:48:07,329s (~5.48 minutes),71393s (~19.83 hours)
KAD4602,PH Cagayan Grocery - Destination,2021-01-08 07:01:00,2021-01-08 21:41:08,52808s (~14.67 hours),-52808s (~-14.67 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-08 07:01:00,2021-01-08 21:41:08,52808s (~14.67 hours),8652s (~2.4 hours)
ADC4767,FDC - CDO,2021-01-08 07:01:47,2021-01-08 07:59:23,3456s (~57.6 minutes),-3456s (~-57.6 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-08 07:01:47,2021-01-08 07:59:23,3456s (~57.6 minutes),-3452s (~-57.53 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-08 07:01:51,2021-01-08 07:59:23,3452s (~57.53 minutes),-3380s (~-56.33 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-08 07:03:03,2021-01-08 07:59:23,3380s (~56.33 minutes),300s (~5 minutes)
KVX211,PH Bacolod - Mansilingan DC - Source,2021-01-08 07:04:22,2021-01-08 07:20:17,955s (~15.92 minutes),-952s (~-15.87 minutes)
KVX211,PH Bacolod - Mansilingan DC - Destination,2021-01-08 07:04:25,2021-01-08 07:20:33,968s (~16.13 minutes),78374s (~21.77 hours)
JM0535,PH Bacolod - Mansilingan DC - Source,2021-01-08 07:04:40,2021-01-08 09:51:57,10037s (~2.79 hours),-10034s (~-2.79 hours)
JM0535,PH Bacolod - Mansilingan DC - Destination,2021-01-08 07:04:43,2021-01-08 09:51:59,10036s (~2.79 hours),61000s (~16.94 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-08 07:06:44,2021-01-08 07:16:56,612s (~10.2 minutes),-490s (~-8.17 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-08 07:08:46,2021-01-08 10:59:41,13855s (~3.85 hours),-7709s (~-2.14 hours)
U51160,PH Cagayan Grocery - Destination,2021-01-08 07:32:42,2021-01-08 23:52:52,58810s (~16.34 hours),-58810s (~-16.34 hours)
U51160,PH Cagayan Grocery - Source,2021-01-08 07:32:42,2021-01-08 23:52:52,58810s (~16.34 hours),14294s (~3.97 hours)
ADC4767,FDC - CDO,2021-01-08 08:04:23,2021-01-08 08:29:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-08 08:04:23,2021-01-08 08:29:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-08 08:04:23,2021-01-08 08:29:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-08 08:04:23,2021-01-08 08:29:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,FDC - CDO,2021-01-08 08:34:23,2021-01-08 08:59:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-08 08:34:23,2021-01-08 08:59:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-08 08:34:23,2021-01-08 08:59:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-08 08:34:23,2021-01-08 08:59:23,1500s (~25 minutes),300s (~5 minutes)
JM3012,PH Cofipack - Destination,2021-01-08 08:39:39,2021-01-08 08:53:23,824s (~13.73 minutes),-824s (~-13.73 minutes)
JM3012,PH Cofipack - Source,2021-01-08 08:39:39,2021-01-08 08:53:23,824s (~13.73 minutes),59802s (~16.61 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-08 08:51:12,2021-01-08 10:59:41,7709s (~2.14 hours),11433s (~3.18 hours)
ADC4767,FDC - CDO,2021-01-08 09:04:23,2021-01-08 09:21:55,1052s (~17.53 minutes),-1052s (~-17.53 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-08 09:04:23,2021-01-08 09:21:55,1052s (~17.53 minutes),-1052s (~-17.53 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-08 09:04:23,2021-01-08 09:20:54,991s (~16.52 minutes),-991s (~-16.52 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-08 09:04:23,2021-01-08 09:20:54,991s (~16.52 minutes),215099s (~2.49 days)
NCE1173,PH Bacolod - Mansilingan DC - Source,2021-01-08 09:13:15,2021-01-08 09:29:58,1003s (~16.72 minutes),-1001s (~-16.68 minutes)
NCE1173,PH Bacolod - Mansilingan DC - Destination,2021-01-08 09:13:17,2021-01-08 09:29:58,1001s (~16.68 minutes),54003s (~15 hours)
ZF7596,PH Cagayan Grocery - Destination,2021-01-08 11:30:04,2021-01-09 00:26:42,46598s (~12.94 hours),-46598s (~-12.94 hours)
ZF7596,PH Cagayan Grocery - Source,2021-01-08 11:30:04,2021-01-09 00:25:58,46554s (~12.93 hours),8547s (~2.37 hours)
RLE353,PH Cagayan Grocery - Destination,2021-01-08 11:35:46,2021-01-08 17:51:32,22546s (~6.26 hours),-22546s (~-6.26 hours)
RLE353,PH Cagayan Grocery - Source,2021-01-08 11:35:46,2021-01-08 17:51:32,22546s (~6.26 hours),36547s (~10.15 hours)
KAD4601,PH Cagayan Grocery - Destination,2021-01-08 13:21:15,2021-01-08 18:55:03,20028s (~5.56 hours),-20028s (~-5.56 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-08 13:21:15,2021-01-08 18:55:03,20028s (~5.56 hours),17155s (~4.77 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-08 14:10:14,2021-01-08 14:20:07,593s (~9.88 minutes),-353s (~-5.88 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-08 14:14:14,2021-01-08 19:23:02,18528s (~5.15 hours),27607s (~7.67 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-08 21:10:51,2021-01-09 00:59:24,13713s (~3.81 hours),-13703s (~-3.81 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-08 21:11:01,2021-01-09 00:59:24,13703s (~3.81 hours),5913s (~1.64 hours)
ACN4785,Puregold Price Club - Carigara,2021-01-08 22:31:38,2021-01-08 23:53:22,4904s (~1.36 hours),8777s (~2.44 hours)
KAD4601,Krispy Kreme - Cagayan De Oro Warehouse,2021-01-08 23:40:58,2021-01-09 00:20:11,2353s (~39.22 minutes),-2353s (~-39.22 minutes)
KAD4601,Rustan's - Centrio CDO,2021-01-08 23:40:58,2021-01-09 00:20:11,2353s (~39.22 minutes),-2353s (~-39.22 minutes)
KAD4601,Unipace - Cagayan De Oro,2021-01-08 23:40:58,2021-01-09 00:20:15,2357s (~39.28 minutes),129588s (~1.5 days)
KAD4602,SM Supermarket - Cagayan De Oro 2,2021-01-09 00:05:20,2021-01-09 02:58:21,10381s (~2.88 hours),-10321s (~-2.87 hours)
KAD4602,SM Snack Exchange - CDO Downtown,2021-01-09 00:06:20,2021-01-09 02:58:21,10321s (~2.87 hours),103s (~1.72 minutes)
ABK4138,FDC - CDO,2021-01-09 00:18:15,2021-01-09 05:29:23,18668s (~5.19 hours),-18668s (~-5.19 hours)
ABK4138,Gaisano Citi Super Mall - Bulua,2021-01-09 00:18:15,2021-01-09 05:29:23,18668s (~5.19 hours),-18636s (~-5.18 hours)
ABK4138,PH Cagayan De Oro Fac FG - Source,2021-01-09 00:18:47,2021-01-09 05:29:23,18636s (~5.18 hours),-18622s (~-5.17 hours)
ABK4138,PH Cagayan De Oro Fac FG - Destination,2021-01-09 00:19:01,2021-01-09 05:29:23,18622s (~5.17 hours),71013s (~19.73 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-09 00:30:01,2021-01-09 02:35:37,7536s (~2.09 hours),94570s (~1.09 days)
JM3012,PH Cofipack - Destination,2021-01-09 01:30:05,2021-01-09 01:42:05,720s (~12 minutes),-720s (~-12 minutes)
JM3012,PH Cofipack - Source,2021-01-09 01:30:05,2021-01-09 01:42:05,720s (~12 minutes),9257s (~2.57 hours)
KVU104,PSACC - Dadiangas CY 1,2021-01-09 01:52:58,2021-01-09 05:42:01,13743s (~3.82 hours),-13318s (~-3.7 hours)
KVU104,FDC - General Santos,2021-01-09 02:00:03,2021-01-09 07:10:29,18626s (~5.17 hours),74027s (~20.56 hours)
ACN4785,Puregold Price Club - Carigara,2021-01-09 02:19:39,2021-01-09 07:07:22,17263s (~4.8 hours),70565s (~19.6 hours)
RJK963,Gaisano Capital - Balingasag,2021-01-09 02:37:57,2021-01-09 05:58:44,12047s (~3.35 hours),99181s (~1.15 days)
ADC4769,PH Cofipack - Destination,2021-01-09 02:38:00,2021-01-09 02:59:13,1273s (~21.22 minutes),-1273s (~-21.22 minutes)
ADC4769,PH Cofipack - Source,2021-01-09 02:38:00,2021-01-09 02:59:13,1273s (~21.22 minutes),2807s (~46.78 minutes)
ZF7596,FDC - CDO,2021-01-09 02:48:25,2021-01-09 06:12:40,12255s (~3.4 hours),-12255s (~-3.4 hours)
ZF7596,Gaisano Citi Super Mall - Bulua,2021-01-09 02:48:25,2021-01-09 06:12:40,12255s (~3.4 hours),-12183s (~-3.38 hours)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-09 02:48:39,2021-01-09 07:20:59,16340s (~4.54 hours),154145s (~1.78 days)
ZF7596,PH Cagayan De Oro Fac FG - Destination,2021-01-09 02:49:37,2021-01-09 06:12:18,12161s (~3.38 hours),-12161s (~-3.38 hours)
ZF7596,PH Cagayan De Oro Fac FG - Source,2021-01-09 02:49:37,2021-01-09 06:12:18,12161s (~3.38 hours),10567s (~2.94 hours)
KAD4602,Interpace Corporation -Carmen,2021-01-09 03:00:04,2021-01-09 03:05:38,334s (~5.57 minutes),-313s (~-5.22 minutes)
KAD4602,Robinson's Supermarket - Limketkai,2021-01-09 03:00:25,2021-01-09 03:05:38,313s (~5.22 minutes),-313s (~-5.22 minutes)
KAD4602,Shopwise Supercenter - Cagayan De,2021-01-09 03:00:25,2021-01-09 03:05:38,313s (~5.22 minutes),1466s (~24.43 minutes)
KWA565,PH Mandaue Grocery - Destination,2021-01-09 03:03:09,2021-01-09 03:14:15,666s (~11.1 minutes),-666s (~-11.1 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-09 03:03:09,2021-01-09 07:39:09,16560s (~4.6 hours),18391s (~5.11 hours)
KAD4602,SM Snack Exchange - Cagayan de Oro,2021-01-09 03:30:04,2021-01-09 04:13:07,2583s (~43.05 minutes),-2583s (~-43.05 minutes)
KAD4602,SM Supermarket - Cagayan,2021-01-09 03:30:04,2021-01-09 05:58:54,8930s (~2.48 hours),113052s (~1.31 days)
ADC4769,PH Cofipack - Destination,2021-01-09 03:46:00,2021-01-09 05:29:24,6204s (~1.72 hours),-6204s (~-1.72 hours)
ADC4769,PH Cofipack - Source,2021-01-09 03:46:00,2021-01-09 05:29:24,6204s (~1.72 hours),2122s (~35.37 minutes)
U51160,PH Cagayan Grocery - Destination,2021-01-09 03:51:06,2021-01-09 03:59:13,487s (~8.12 minutes),-487s (~-8.12 minutes)
U51160,PH Cagayan Grocery - Source,2021-01-09 03:51:06,2021-01-09 03:59:13,487s (~8.12 minutes),10972s (~3.05 hours)
RLE353,PH Cagayan Grocery - Destination,2021-01-09 04:00:39,2021-01-09 05:25:25,5086s (~1.41 hours),-5086s (~-1.41 hours)
RLE353,PH Cagayan Grocery - Source,2021-01-09 04:00:39,2021-01-09 05:24:00,5001s (~1.39 hours),3240s (~54 minutes)
1301091079,IMC - NBS/NDC,2021-01-09 04:12:23,2021-01-09 13:39:05,34002s (~9.45 hours),-33972s (~-9.44 hours)
1301091079,PH Meycauayan Grocery - Destination,2021-01-09 04:12:53,2021-01-09 13:39:05,33972s (~9.44 hours),-33934s (~-9.43 hours)
1301091079,PH Meycauayan Grocery - Source,2021-01-09 04:13:31,2021-01-09 13:39:05,33934s (~9.43 hours),10330s (~2.87 hours)
JM3012,PH Cofipack - Destination,2021-01-09 04:16:22,2021-01-09 04:21:37,315s (~5.25 minutes),-315s (~-5.25 minutes)
JM3012,PH Cofipack - Source,2021-01-09 04:16:22,2021-01-09 04:21:37,315s (~5.25 minutes),176130s (~2.04 days)
KVX211,No. 1 Supplier Inc. - Bacolod,2021-01-09 05:06:47,2021-01-09 07:49:20,9753s (~2.71 hours),3521s (~58.68 minutes)
130102,PH Batino Grocery - Destination,2021-01-09 05:16:34,2021-01-09 09:27:58,15084s (~4.19 hours),-15084s (~-4.19 hours)
130102,PH Batino Grocery - Source,2021-01-09 05:16:34,2021-01-09 09:27:51,15077s (~4.19 hours),12798s (~3.56 hours)
ADC4769,PH Cofipack - Destination,2021-01-09 06:04:46,2021-01-09 06:24:18,1172s (~19.53 minutes),-1172s (~-19.53 minutes)
ADC4769,PH Cofipack - Source,2021-01-09 06:04:46,2021-01-09 06:24:18,1172s (~19.53 minutes),164160s (~1.9 days)
RLE353,FDC - CDO,2021-01-09 06:18:00,2021-01-09 09:40:37,12157s (~3.38 hours),-12157s (~-3.38 hours)
RLE353,Gaisano Citi Super Mall - Bulua,2021-01-09 06:18:00,2021-01-09 06:24:32,392s (~6.53 minutes),-356s (~-5.93 minutes)
RLE353,PH Cagayan De Oro Fac FG - Source,2021-01-09 06:18:36,2021-01-09 09:40:03,12087s (~3.36 hours),-12033s (~-3.34 hours)
RLE353,PH Cagayan De Oro Fac FG - Destination,2021-01-09 06:19:30,2021-01-09 09:40:03,12033s (~3.34 hours),-10669s (~-2.96 hours)
RLE353,Gaisano Citi Super Mall - Bulua,2021-01-09 06:42:14,2021-01-09 09:40:37,10703s (~2.97 hours),53707s (~14.92 hours)
U51160,PH Cagayan Grocery - Destination,2021-01-09 07:02:05,2021-01-09 07:18:19,974s (~16.23 minutes),-974s (~-16.23 minutes)
U51160,PH Cagayan Grocery - Source,2021-01-09 07:02:05,2021-01-09 07:16:13,848s (~14.13 minutes),177309s (~2.05 days)
